"match_hometeam_id","match_id","epoch","match_status","match_live","match_hometeam_name","match_awayteam_id","match_awayteam_name","match_hometeam_score","match_awayteam_score","match_hometeam_halftime_score","match_awayteam_halftime_score","match_hometeam_extra_score","match_awayteam_extra_score","match_hometeam_penalty_score","match_awayteam_penalty_score","home_in_list","away_in_list","league_id"
7099,165763,1547062200,"Finished",0,"Real Madrid",7103,"Leganes",3,0,1,0,1,0,NA,NA,1,1,468
7104,165823,1547141400,"Finished",0,"Ath Bilbao",7102,"Sevilla",1,3,0,1,0,1,NA,NA,1,1,468
7091,165824,1547145000,"Finished",0,"Betis",7101,"Real Sociedad",0,0,0,0,0,0,NA,NA,1,1,468
7097,165825,1547148600,"Finished",0,"Levante",7105,"Barcelona",2,1,2,0,2,0,NA,NA,1,1,468
3026,165877,1547232300,"Finished",0,"Lyon",3046,"Reims",1,1,0,1,0,1,NA,NA,1,1,176
3237,166422,1547283600,"Finished",0,"Mainz (Ger)",3222,"Freiburg (Ger)",2,2,2,0,2,0,NA,NA,1,1,195
7623,167103,1547283600,"Finished",0,"Rizespor (Tur)",7630,"Denizlispor (Tur)",2,1,0,1,0,1,NA,NA,1,1,511
2620,166016,1547292600,"Finished",0,"West Ham",2617,"Arsenal",1,0,0,0,0,0,NA,NA,1,1,148
3237,167490,1547294400,"Finished",0,"Mainz (Ger)",3222,"Freiburg (Ger)",2,2,NA,NA,NA,NA,NA,NA,1,1,195
3226,166437,1547298000,"Finished",0,"RB Leipzig (Ger)",7606,"Galatasaray (Tur)",1,1,1,0,1,0,NA,NA,1,1,195
2611,166021,1547301600,"Finished",0,"Leicester",2614,"Southampton",1,2,0,2,0,2,NA,NA,1,1,148
2613,166017,1547301600,"Finished",0,"Brighton",2621,"Liverpool",0,1,0,0,0,0,NA,NA,1,1,148
2619,166020,1547301600,"Finished",0,"Crystal Palace",2623,"Watford",1,2,NA,NA,NA,NA,NA,NA,1,1,148
7109,166030,1547302500,"Finished",0,"Valencia",7115,"Valladolid",1,1,0,0,0,0,NA,NA,1,1,468
3033,166023,1547305200,"Finished",0,"Amiens",3040,"Paris SG",0,3,NA,NA,NA,NA,NA,NA,1,1,176
2616,166022,1547310600,"Finished",0,"Chelsea",2630,"Newcastle",2,1,1,1,1,1,NA,NA,1,1,148
3041,166027,1547316000,"Finished",0,"Nice",3038,"Bordeaux",1,0,1,0,1,0,NA,NA,1,1,176
4185,166273,1547318700,"Finished",0,"Bologna",4187,"Juventus",0,2,0,1,0,1,NA,NA,1,1,262
7107,166032,1547318700,"Finished",0,"Villarreal",7100,"Getafe",1,2,0,0,0,0,NA,NA,1,1,468
7106,166448,1547373600,"Finished",0,"Atl. Madrid",7097,"Levante",1,0,0,0,0,0,NA,NA,1,1,468
3231,166518,1547381400,"Finished",0,"Hertha Berlin",3234,"B. Monchengladbach",0,1,NA,NA,NA,NA,NA,NA,1,1,195
3031,166445,1547384400,"Finished",0,"Nantes",3035,"Rennes",0,1,0,1,0,1,NA,NA,1,1,176
4170,166675,1547384400,"Finished",0,"Torino",4173,"Fiorentina",0,2,0,0,0,0,NA,NA,1,1,262
2612,166443,1547385300,"Finished",0,"Everton",2615,"Bournemouth",2,0,0,0,0,0,NA,NA,1,1,148
3256,168139,1547385600,"Finished",0,"Dusseldorf",3231,"Hertha Berlin",3,1,NA,NA,NA,NA,NA,NA,1,1,195
7104,166449,1547388900,"Finished",0,"Ath Bilbao",7102,"Sevilla",2,0,1,0,1,0,NA,NA,1,1,468
3024,166446,1547391600,"Finished",0,"Toulouse",3036,"Strasbourg",1,2,1,1,1,1,NA,NA,1,1,176
3030,166025,1547391600,"Finished",0,"Dijon",3034,"Montpellier",1,1,0,0,0,0,NA,NA,1,1,176
2628,166444,1547393400,"Finished",0,"Tottenham",2627,"Manchester Utd",0,1,0,1,0,1,NA,NA,1,1,148
7105,166450,1547397000,"Finished",0,"Barcelona",7096,"Eibar",3,0,1,0,1,0,NA,NA,1,1,468
4174,166677,1547405100,"Finished",0,"Napoli",4175,"Sassuolo",2,0,1,0,1,0,NA,NA,1,1,262
7091,166451,1547405100,"Finished",0,"Betis",7099,"Real Madrid",1,2,0,1,0,1,NA,NA,1,1,468
3023,166447,1547406000,"Finished",0,"Marseille",3039,"Monaco",1,1,1,1,1,1,NA,NA,1,1,176
4171,167072,1547479800,"Finished",0,"Cagliari",4181,"Atalanta",0,2,0,0,0,0,NA,NA,1,1,262
2626,167048,1547492400,"Finished",0,"Manchester City",2646,"Wolves",3,0,2,0,2,0,NA,NA,1,1,148
7101,167049,1547492400,"Finished",0,"Real Sociedad",7090,"Espanyol",3,2,2,2,2,2,NA,NA,1,1,468
7608,167170,1547560800,"Finished",0,"Antalyaspor",7620,"Goztepe",3,3,2,0,2,0,NA,NA,1,1,511
3037,159184,1547571600,"Finished",0,"Angers",3038,"Bordeaux",1,2,0,1,0,1,NA,NA,1,1,176
7115,167167,1547573400,"Finished",0,"Valladolid",7100,"Getafe",1,1,0,1,0,1,NA,NA,1,1,468
7189,168922,1547629200,"Finished",0,"Mallorca (Esp)",3228,"FC Koln (Ger)",1,0,0,0,0,0,NA,NA,1,1,468
4187,167276,1547656200,"Finished",0,"Juventus",4186,"AC Milan",1,0,0,0,0,0,NA,NA,1,1,262
3024,159188,1547658000,"Finished",0,"Toulouse",3026,"Lyon",2,2,1,0,1,0,NA,NA,1,1,176
3039,159024,1547658000,"Finished",0,"Monaco",3041,"Nice",1,1,0,1,0,1,NA,NA,1,1,176
3049,159186,1547658000,"Finished",0,"Nimes",3031,"Nantes",1,0,0,0,0,0,NA,NA,1,1,176
7102,167292,1547663400,"Finished",0,"Sevilla",7104,"Ath Bilbao",0,1,0,0,0,0,NA,NA,1,1,468
3025,159817,1547665200,"Finished",0,"St Etienne",3023,"Marseille",2,1,0,1,0,1,NA,NA,1,1,176
7103,167293,1547667000,"Finished",0,"Leganes",7099,"Real Madrid",1,0,1,0,1,0,NA,NA,1,1,468
7613,167169,1547735400,"Finished",0,"Alanyaspor",7619,"Kasimpasa",0,0,0,0,0,0,NA,NA,1,1,511
7101,167431,1547746200,"Finished",0,"Real Sociedad",7091,"Betis",2,2,1,1,1,1,NA,NA,1,1,468
7090,167432,1547749800,"Finished",0,"Espanyol",7107,"Villarreal",3,1,2,1,2,1,NA,NA,1,1,468
7105,167433,1547753400,"Finished",0,"Barcelona",7097,"Levante",3,0,2,0,2,0,NA,NA,1,1,468
3233,167502,1547836200,"Finished",0,"Hoffenheim",3225,"Bayern Munich",1,3,0,2,0,2,NA,NA,1,1,195
3022,167501,1547837100,"Finished",0,"Lille",3033,"Amiens",2,1,1,1,1,1,NA,NA,1,1,176
7100,167504,1547838000,"Finished",0,"Getafe",7108,"Alaves",4,0,1,0,1,0,NA,NA,1,1,468
7618,168055,1547890200,"Finished",0,"Yeni Malatyaspor",7620,"Goztepe",3,2,2,2,2,2,NA,NA,1,1,511
7631,168059,1547890200,"Finished",0,"Gaziantep",7630,"Denizlispor",0,1,0,1,0,1,NA,NA,1,1,511
2646,167624,1547897400,"Finished",0,"Wolves",2611,"Leicester",4,3,2,0,2,0,NA,NA,1,1,148
7608,168056,1547899200,"Finished",0,"Antalyaspor",7604,"Kayserispor",0,0,0,0,0,0,NA,NA,1,1,511
4184,167644,1547902800,"Finished",0,"AS Roma",4170,"Torino",3,2,2,0,2,0,NA,NA,1,1,262
3224,167638,1547904600,"Finished",0,"Augsburg",3256,"Dusseldorf",1,2,0,1,0,1,NA,NA,1,1,195
3227,167639,1547904600,"Finished",0,"Bayer Leverkusen",3234,"B. Monchengladbach",0,1,0,1,0,1,NA,NA,1,1,195
3238,167640,1547904600,"Finished",0,"Eintracht Frankfurt",3222,"Freiburg",3,1,3,0,3,0,NA,NA,1,1,195
2614,167629,1547906400,"Finished",0,"Southampton",2612,"Everton",2,1,NA,NA,NA,NA,NA,NA,1,1,148
2615,167625,1547906400,"Finished",0,"Bournemouth",2620,"West Ham",2,0,0,0,0,0,NA,NA,1,1,148
2621,167626,1547906400,"Finished",0,"Liverpool",2619,"Crystal Palace",4,3,NA,NA,NA,NA,NA,NA,1,1,148
2623,167630,1547906400,"Finished",0,"Watford",2629,"Burnley",0,0,0,0,0,0,NA,NA,1,1,148
2627,167627,1547906400,"Finished",0,"Manchester Utd",2613,"Brighton",2,1,2,0,2,0,NA,NA,1,1,148
7099,167651,1547907300,"Finished",0,"Real Madrid",7102,"Sevilla",2,0,0,0,0,0,NA,NA,1,1,468
7606,168057,1547910000,"Finished",0,"Galatasaray",7621,"Ankaragucu",6,0,NA,NA,NA,NA,NA,NA,1,1,511
4180,167645,1547913600,"Finished",0,"Udinese",4192,"Parma",1,2,0,1,0,1,NA,NA,1,1,262
2617,167631,1547915400,"Finished",0,"Arsenal",2616,"Chelsea",2,0,2,0,2,0,NA,NA,1,1,148
3226,167643,1547915400,"Finished",0,"RB Leipzig",3230,"Dortmund",0,1,0,1,0,1,NA,NA,1,1,195
3039,167635,1547920800,"Finished",0,"Monaco",3036,"Strasbourg",1,5,1,2,1,2,NA,NA,1,1,176
3046,167637,1547920800,"Finished",0,"Reims",3041,"Nice",1,1,1,0,1,0,NA,NA,1,1,176
3049,167636,1547920800,"Finished",0,"Nimes",3024,"Toulouse",0,1,0,1,0,1,NA,NA,1,1,176
4189,167646,1547922600,"Finished",0,"Inter",4175,"Sassuolo",0,0,0,0,0,0,NA,NA,1,1,262
7095,167653,1547923500,"Finished",0,"Celta Vigo",7109,"Valencia",1,2,1,0,1,0,NA,NA,1,1,468
7113,168549,1547978400,"Finished",0,"Osasuna",7189,"Mallorca",2,0,1,0,1,0,NA,NA,1,1,468
7613,168763,1547985600,"Finished",0,"Alanyaspor",7610,"Sivasspor",2,0,2,0,2,0,NA,NA,1,1,511
3035,168151,1547989200,"Finished",0,"Rennes",3034,"Montpellier",0,0,0,0,0,0,NA,NA,1,1,176
4173,168157,1547989200,"Finished",0,"Fiorentina",4176,"Sampdoria",3,3,1,1,1,1,NA,NA,1,1,262
4178,168158,1547989200,"Finished",0,"Spal",4185,"Bologna",1,1,0,1,0,1,NA,NA,1,1,262
7107,168166,1547993700,"Finished",0,"Villarreal",7104,"Ath Bilbao",1,1,0,1,0,1,NA,NA,1,1,468
3037,167633,1547996400,"Finished",0,"Angers",3031,"Nantes",1,0,0,0,0,0,NA,NA,1,1,176
7605,168764,1547996400,"Finished",0,"Trabzonspor",7615,"Basaksehir",2,4,0,2,0,2,NA,NA,1,1,511
3235,168155,1548000000,"Finished",0,"Schalke",3236,"Wolfsburg",2,1,1,1,1,1,NA,NA,1,1,195
7097,168167,1548001800,"Finished",0,"Levante",7115,"Valladolid",2,0,1,0,1,0,NA,NA,1,1,468
3038,167634,1548003600,"Finished",0,"Bordeaux",3030,"Dijon",1,0,0,0,0,0,NA,NA,1,1,176
4174,168160,1548009000,"Finished",0,"Napoli",4183,"Lazio",2,1,2,0,2,0,NA,NA,1,1,262
7105,168169,1548009900,"Finished",0,"Barcelona",7103,"Leganes",3,1,1,0,1,0,NA,NA,1,1,468
3025,168153,1548010800,"Finished",0,"St Etienne",3026,"Lyon",1,2,1,0,1,0,NA,NA,1,1,176
4179,168830,1548075600,"Finished",0,"Genoa",4186,"AC Milan",0,2,0,0,0,0,NA,NA,1,1,262
7619,168867,1548086400,"Finished",0,"Kasimpasa",7623,"Rizespor",0,1,0,1,0,1,NA,NA,1,1,511
7096,168832,1548097200,"Finished",0,"Eibar",7090,"Espanyol",3,0,1,0,1,0,NA,NA,1,1,468
3039,168977,1548183600,"Finished",0,"Monaco",3027,"Metz",1,3,1,1,1,1,NA,NA,1,1,176
7100,169579,1548185400,"Finished",0,"Getafe",7109,"Valencia",1,0,0,0,0,0,NA,NA,1,1,468
7620,169267,1548252000,"Finished",0,"Goztepe",7608,"Antalyaspor",3,0,2,0,2,0,NA,NA,1,1,511
3025,169191,1548261000,"Finished",0,"St Etienne",3030,"Dijon",3,6,1,2,1,2,NA,NA,1,1,176
3049,166028,1548262800,"Finished",0,"Nimes",3037,"Angers",3,1,2,0,2,0,NA,NA,1,1,176
3040,169286,1548270300,"Finished",0,"Paris SG",3036,"Strasbourg",2,0,1,0,1,0,NA,NA,1,1,176
7102,169577,1548271800,"Finished",0,"Sevilla",7105,"Barcelona",2,0,0,0,0,0,NA,NA,1,1,468
7090,169575,1548351000,"Finished",0,"Espanyol",7091,"Betis",1,1,1,0,1,0,NA,NA,1,1,468
3033,169387,1548356400,"Finished",0,"Amiens",3026,"Lyon",0,2,0,2,0,2,NA,NA,1,1,176
3231,169482,1548441000,"Finished",0,"Hertha Berlin",3235,"Schalke",2,2,2,2,2,2,NA,NA,1,1,195
3023,169481,1548441900,"Finished",0,"Marseille",3022,"Lille",1,2,0,1,0,1,NA,NA,1,1,176
2617,169514,1548442500,"Finished",0,"Arsenal",2627,"Manchester Utd",1,3,1,2,1,2,NA,NA,1,1,148
7102,169674,1548500400,"Finished",0,"Sevilla",7097,"Levante",5,0,0,0,0,0,NA,NA,1,1,468
4175,169667,1548507600,"Finished",0,"Sassuolo",4171,"Cagliari",3,0,2,0,2,0,NA,NA,1,1,262
3222,169663,1548509400,"Finished",0,"Freiburg",3233,"Hoffenheim",2,4,1,1,1,1,NA,NA,1,1,195
3234,169661,1548509400,"Finished",0,"B. Monchengladbach",3224,"Augsburg",2,0,0,0,0,0,NA,NA,1,1,195
3236,169665,1548509400,"Finished",0,"Wolfsburg",3227,"Bayer Leverkusen",0,3,0,1,0,1,NA,NA,1,1,195
2626,169878,1548511200,"Finished",0,"Manchester City",2629,"Burnley",5,0,NA,NA,NA,NA,NA,NA,1,1,148
2630,169880,1548511200,"Finished",0,"Newcastle",2623,"Watford",0,2,NA,NA,NA,NA,NA,NA,1,1,148
2641,169790,1548511200,"Finished",0,"Norwich",2654,"Sheffield Utd",2,2,NA,NA,NA,NA,NA,NA,1,1,148
7106,169675,1548512100,"Finished",0,"Atl. Madrid",7100,"Getafe",2,0,2,0,2,0,NA,NA,1,1,468
7620,170064,1548514800,"Finished",0,"Goztepe",7606,"Galatasaray",0,1,NA,NA,NA,NA,NA,NA,1,1,511
4176,169668,1548518400,"Finished",0,"Sampdoria",4180,"Udinese",4,0,1,0,1,0,NA,NA,1,1,262
3223,169666,1548520200,"Finished",0,"Werder Bremen",3238,"Eintracht Frankfurt",2,2,1,1,1,1,NA,NA,1,1,195
7103,169676,1548520200,"Finished",0,"Leganes",7096,"Eibar",2,2,0,2,0,2,NA,NA,1,1,468
3030,169657,1548525600,"Finished",0,"Dijon",3039,"Monaco",2,0,1,0,1,0,NA,NA,1,1,176
3036,169660,1548525600,"Finished",0,"Strasbourg",3038,"Bordeaux",1,0,0,0,0,0,NA,NA,1,1,176
3041,169659,1548525600,"Finished",0,"Nice",3049,"Nimes",2,0,1,0,1,0,NA,NA,1,1,176
4186,169669,1548527400,"Finished",0,"AC Milan",4174,"Napoli",0,0,0,0,0,0,NA,NA,1,1,262
7109,169677,1548528300,"Finished",0,"Valencia",7107,"Villarreal",3,0,1,0,1,0,NA,NA,1,1,468
7115,170186,1548583200,"Finished",0,"Valladolid",7095,"Celta Vigo",2,1,0,1,0,1,NA,NA,1,1,468
7611,170827,1548590400,"Finished",0,"Konyaspor",7608,"Antalyaspor",2,0,1,0,1,0,NA,NA,1,1,511
4181,170177,1548594000,"Finished",0,"Atalanta",4184,"AS Roma",3,3,1,3,1,3,NA,NA,1,1,262
4192,170179,1548594000,"Finished",0,"Parma",4178,"Spal",2,3,1,0,1,0,NA,NA,1,1,262
2619,170312,1548601200,"Finished",0,"Crystal Palace",2628,"Tottenham",2,0,2,0,2,0,NA,NA,1,1,148
3033,170171,1548601200,"Finished",0,"Amiens",3026,"Lyon",0,1,0,0,0,0,NA,NA,1,1,176
7610,170828,1548601200,"Finished",0,"Sivasspor",7605,"Trabzonspor",1,1,0,0,0,0,NA,NA,1,1,511
3256,170175,1548604800,"Finished",0,"Dusseldorf",3226,"RB Leipzig",0,4,0,3,0,3,NA,NA,1,1,195
4170,170180,1548604800,"Finished",0,"Torino",4189,"Inter",1,0,1,0,1,0,NA,NA,1,1,262
7104,170188,1548606600,"Finished",0,"Ath Bilbao",7091,"Betis",1,0,1,0,1,0,NA,NA,1,1,468
3024,170172,1548612000,"Finished",0,"Toulouse",3037,"Angers",0,0,0,0,0,0,NA,NA,1,1,176
4183,170181,1548613800,"Finished",0,"Lazio",4187,"Juventus",1,2,0,0,0,0,NA,NA,1,1,262
7090,170190,1548614700,"Finished",0,"Espanyol",7099,"Real Madrid",2,4,1,3,1,3,NA,NA,1,1,468
3040,170173,1548615600,"Finished",0,"Paris SG",3035,"Rennes",4,1,1,1,1,1,NA,NA,1,1,176
7603,171007,1548691200,"Finished",0,"Fenerbahce",7618,"Yeni Malatyaspor",3,2,NA,NA,NA,NA,NA,NA,1,1,511
7615,171006,1548691200,"Finished",0,"Basaksehir",7619,"Kasimpasa",2,0,1,0,1,0,NA,NA,1,1,511
7621,171005,1548691200,"Finished",0,"Ankaragucu",7613,"Alanyaspor",0,2,0,1,0,1,NA,NA,1,1,511
2646,171045,1548787500,"Finished",0,"Wolves",2620,"West Ham",3,0,0,0,0,0,NA,NA,1,1,148
4186,171069,1548787500,"Finished",0,"AC Milan",4174,"Napoli",2,0,2,0,2,0,NA,NA,1,1,262
2627,171046,1548788400,"Finished",0,"Manchester Utd",2629,"Burnley",2,2,0,0,0,0,NA,NA,1,1,148
2630,171047,1548788400,"Finished",0,"Newcastle",2626,"Manchester City",2,1,0,1,0,1,NA,NA,1,1,148
7109,171086,1548790200,"Finished",0,"Valencia",7100,"Getafe",3,1,0,1,0,1,NA,NA,1,1,468
4173,171257,1548864900,"Finished",0,"Fiorentina",4184,"AS Roma",7,1,3,1,3,1,NA,NA,1,1,262
3036,171248,1548866700,"Finished",0,"Strasbourg",3038,"Bordeaux",3,2,0,1,0,1,NA,NA,1,1,176
2614,171182,1548873900,"Finished",0,"Southampton",2619,"Crystal Palace",1,1,0,1,0,1,NA,NA,1,1,148
2615,171181,1548873900,"Finished",0,"Bournemouth",2616,"Chelsea",4,0,0,0,0,0,NA,NA,1,1,148
4181,171258,1548873900,"Finished",0,"Atalanta",4187,"Juventus",3,0,2,0,2,0,NA,NA,1,1,262
2621,171183,1548874800,"Finished",0,"Liverpool",2611,"Leicester",1,1,1,1,1,1,NA,NA,1,1,148
2628,171184,1548874800,"Finished",0,"Tottenham",2623,"Watford",2,1,0,1,0,1,NA,NA,1,1,148
3031,169656,1548874800,"Finished",0,"Nantes",3025,"St Etienne",1,1,0,0,0,0,NA,NA,1,1,176
7105,171280,1548876600,"Finished",0,"Barcelona",7102,"Sevilla",6,1,2,0,2,0,NA,NA,1,1,468
3242,171412,1548959400,"Finished",0,"Union Berlin",3228,"FC Koln",2,0,2,0,2,0,NA,NA,1,1,195
7603,171620,1549038600,"Finished",0,"Fenerbahce",7620,"Goztepe",2,0,1,0,1,0,NA,NA,1,1,511
3022,171512,1549046700,"Finished",0,"Lille",3041,"Nice",4,0,2,0,2,0,NA,NA,1,1,176
7618,172273,1549099800,"Finished",0,"Yeni Malatyaspor",7604,"Kayserispor",1,1,1,1,1,1,NA,NA,1,1,511
7097,171744,1549105200,"Finished",0,"Levante",7100,"Getafe",0,0,0,0,0,0,NA,NA,1,1,468
2628,171719,1549107000,"Finished",0,"Tottenham",2630,"Newcastle",1,0,0,0,0,0,NA,NA,1,1,148
7605,172275,1549108800,"Finished",0,"Trabzonspor",7621,"Ankaragucu",1,0,NA,NA,NA,NA,NA,NA,1,1,511
7619,172274,1549108800,"Finished",0,"Kasimpasa",7610,"Sivasspor",1,3,1,1,1,1,NA,NA,1,1,511
3227,171731,1549114200,"Finished",0,"Bayer Leverkusen",3225,"Bayern Munich",3,1,0,1,0,1,NA,NA,1,1,195
3231,171733,1549114200,"Finished",0,"Hertha Berlin",3236,"Wolfsburg",0,1,0,0,0,0,NA,NA,1,1,195
3233,171734,1549114200,"Finished",0,"Hoffenheim",3256,"Dusseldorf",1,1,1,0,1,0,NA,NA,1,1,195
3238,171732,1549114200,"Finished",0,"Eintracht Frankfurt",3230,"Dortmund",1,1,1,1,1,1,NA,NA,1,1,195
2612,171724,1549116000,"Finished",0,"Everton",2646,"Wolves",1,3,NA,NA,NA,NA,NA,NA,1,1,148
2613,171720,1549116000,"Finished",0,"Brighton",2623,"Watford",0,0,0,0,0,0,NA,NA,1,1,148
2629,171721,1549116000,"Finished",0,"Burnley",2614,"Southampton",1,1,0,0,0,0,NA,NA,1,1,148
7101,171745,1549116900,"Finished",0,"Real Sociedad",7104,"Ath Bilbao",2,1,2,0,2,0,NA,NA,1,1,468
7613,172276,1549119600,"Finished",0,"Alanyaspor",7606,"Galatasaray",1,1,1,0,1,0,NA,NA,1,1,511
4174,171738,1549123200,"Finished",0,"Napoli",4176,"Sampdoria",3,0,2,0,2,0,NA,NA,1,1,262
3235,171736,1549125000,"Finished",0,"Schalke",3234,"B. Monchengladbach",0,2,0,0,0,0,NA,NA,1,1,195
7105,171746,1549125000,"Finished",0,"Barcelona",7109,"Valencia",2,2,1,2,1,2,NA,NA,1,1,468
3035,171729,1549130400,"Finished",0,"Rennes",3033,"Amiens",1,0,0,0,0,0,NA,NA,1,1,176
3037,171726,1549130400,"Finished",0,"Angers",3030,"Dijon",1,0,1,0,1,0,NA,NA,1,1,176
3039,171728,1549130400,"Finished",0,"Monaco",3024,"Toulouse",2,1,1,1,1,1,NA,NA,1,1,176
4187,171739,1549132200,"Finished",0,"Juventus",4192,"Parma",3,3,1,0,1,0,NA,NA,1,1,262
7095,171747,1549133100,"Finished",0,"Celta Vigo",7102,"Sevilla",1,0,0,0,0,0,NA,NA,1,1,468
3046,171730,1549134000,"Finished",0,"Reims",3023,"Marseille",2,1,1,0,1,0,NA,NA,1,1,176
7107,172368,1549188000,"Finished",0,"Villarreal",7090,"Espanyol",2,2,1,0,1,0,NA,NA,1,1,468
4178,172359,1549189800,"Finished",0,"Spal",4170,"Torino",0,0,0,0,0,0,NA,NA,1,1,262
3049,172354,1549198800,"Finished",0,"Nimes",3034,"Montpellier",1,1,1,0,1,0,NA,NA,1,1,176
4179,172360,1549198800,"Finished",0,"Genoa",4175,"Sassuolo",1,1,1,1,1,1,NA,NA,1,1,262
4180,172361,1549198800,"Finished",0,"Udinese",4173,"Fiorentina",1,1,0,0,0,0,NA,NA,1,1,262
2611,172352,1549199100,"Finished",0,"Leicester",2627,"Manchester Utd",0,1,0,1,0,1,NA,NA,1,1,148
3224,172357,1549200600,"Finished",0,"Augsburg",3237,"Mainz",3,0,2,0,2,0,NA,NA,1,1,195
7091,172369,1549203300,"Finished",0,"Betis",7106,"Atl. Madrid",1,0,0,0,0,0,NA,NA,1,1,468
7608,173080,1549206000,"Finished",0,"Antalyaspor",7614,"Besiktas",2,6,0,3,0,3,NA,NA,1,1,511
2626,172353,1549207800,"Finished",0,"Manchester City",2617,"Arsenal",3,1,2,1,2,1,NA,NA,1,1,148
4189,172362,1549209600,"Finished",0,"Inter",4185,"Bologna",0,1,0,1,0,1,NA,NA,1,1,262
7113,172851,1549209600,"Finished",0,"Osasuna",7110,"Granada CF",1,0,0,0,0,0,NA,NA,1,1,468
4184,172363,1549218600,"Finished",0,"AS Roma",4186,"AC Milan",1,1,0,1,0,1,NA,NA,1,1,262
7099,172371,1549219500,"Finished",0,"Real Madrid",7108,"Alaves",3,0,1,0,1,0,NA,NA,1,1,468
3026,172356,1549220400,"Finished",0,"Lyon",3040,"Paris SG",2,1,1,1,1,1,NA,NA,1,1,176
2620,173205,1549306800,"Finished",0,"West Ham",2621,"Liverpool",1,1,1,1,1,1,NA,NA,1,1,148
4171,173207,1549306800,"Finished",0,"Cagliari",4181,"Atalanta",0,1,0,0,0,0,NA,NA,1,1,262
3031,174024,1549384200,"Finished",0,"Nantes",3024,"Toulouse",2,0,2,0,2,0,NA,NA,1,1,176
3023,161701,1549386000,"Finished",0,"Marseille",3038,"Bordeaux",1,0,1,0,1,0,NA,NA,1,1,176
7618,173618,1549463400,"Finished",0,"Yeni Malatyaspor",7620,"Goztepe",1,0,1,0,1,0,NA,NA,1,1,511
3226,173512,1549470600,"Finished",0,"RB Leipzig",3236,"Wolfsburg",1,0,1,0,1,0,NA,NA,1,1,195
2612,173464,1549478700,"Finished",0,"Everton",2626,"Manchester City",0,2,0,1,0,1,NA,NA,1,1,148
3235,173514,1549478700,"Finished",0,"Schalke",3256,"Dusseldorf",4,1,1,0,1,0,NA,NA,1,1,195
7105,173766,1549479600,"Finished",0,"Barcelona",7099,"Real Madrid",1,1,0,1,0,1,NA,NA,1,1,468
3035,173510,1549479900,"Finished",0,"Rennes",3022,"Lille",2,1,0,0,0,0,NA,NA,1,1,176
7091,173765,1549566000,"Finished",0,"Betis",7109,"Valencia",2,2,1,0,1,0,NA,NA,1,1,468
7604,175417,1549643400,"Finished",0,"Kayserispor",7603,"Fenerbahce",1,0,0,0,0,0,NA,NA,1,1,511
3237,173796,1549650600,"Finished",0,"Mainz",3227,"Bayer Leverkusen",1,5,1,4,1,4,NA,NA,1,1,195
2632,173826,1549651500,"Finished",0,"Aston Villa",2654,"Sheffield Utd",3,3,0,1,0,1,NA,NA,1,1,148
3030,173795,1549651500,"Finished",0,"Dijon",3023,"Marseille",1,2,1,0,1,0,NA,NA,1,1,176
7115,173799,1549652400,"Finished",0,"Valladolid",7107,"Villarreal",0,0,0,0,0,0,NA,NA,1,1,468
7100,174051,1549710000,"Finished",0,"Getafe",7095,"Celta Vigo",3,1,1,1,1,1,NA,NA,1,1,468
7623,175419,1549713600,"Finished",0,"Rizespor",7608,"Antalyaspor",1,1,1,0,1,0,NA,NA,1,1,511
3222,174041,1549719000,"Finished",0,"Freiburg",3236,"Wolfsburg",3,3,NA,NA,NA,NA,NA,NA,1,1,195
3226,174043,1549719000,"Finished",0,"RB Leipzig",3238,"Eintracht Frankfurt",0,0,NA,NA,NA,NA,NA,NA,1,1,195
3230,174040,1549719000,"Finished",0,"Dortmund",3233,"Hoffenheim",3,3,2,0,2,0,NA,NA,1,1,195
3234,174039,1549719000,"Finished",0,"B. Monchengladbach",3231,"Hertha Berlin",0,3,0,1,0,1,NA,NA,1,1,195
2619,174029,1549720800,"Finished",0,"Crystal Palace",2620,"West Ham",1,1,0,1,0,1,NA,NA,1,1,148
2621,174031,1549720800,"Finished",0,"Liverpool",2615,"Bournemouth",3,0,2,0,2,0,NA,NA,1,1,148
2623,174033,1549720800,"Finished",0,"Watford",2612,"Everton",1,0,0,0,0,0,NA,NA,1,1,148
7106,174052,1549721700,"Finished",0,"Atl. Madrid",7099,"Real Madrid",1,3,1,2,1,2,NA,NA,1,1,468
3040,174035,1549724400,"Finished",0,"Paris SG",3038,"Bordeaux",1,0,1,0,1,0,NA,NA,1,1,176
4173,174045,1549728000,"Finished",0,"Fiorentina",4174,"Napoli",0,0,0,0,0,0,NA,NA,1,1,262
2613,174034,1549729800,"Finished",0,"Brighton",2629,"Burnley",1,3,0,1,0,1,NA,NA,1,1,148
3225,174044,1549729800,"Finished",0,"Bayern Munich",3235,"Schalke",3,1,2,1,2,1,NA,NA,1,1,195
3036,174038,1549735200,"Finished",0,"Strasbourg",3037,"Angers",1,2,0,1,0,1,NA,NA,1,1,176
4192,174046,1549737000,"Finished",0,"Parma",4189,"Inter",0,1,0,0,0,0,NA,NA,1,1,262
7611,175418,1549791000,"Finished",0,"Konyaspor",7618,"Yeni Malatyaspor",1,1,0,0,0,0,NA,NA,1,1,511
7103,174660,1549792800,"Finished",0,"Leganes",7091,"Betis",3,0,2,0,2,0,NA,NA,1,1,468
4185,174650,1549794600,"Finished",0,"Bologna",4179,"Genoa",1,1,1,1,1,1,NA,NA,1,1,262
